Sample,Country,Gender,Age,Age Group,lpfsbf1,lpfsbf2,lpfsbf3,lpfsbf4,lpfsbf5,lpfsbf6,lpfsbf7,lpfsbf8,lpfsbf9,lpfsbf10,lpfsbf11,lpfsbf12
2,5,0,49,3,4,4,1,1,1,1,1,3,1,2,3,2
2,5,1,49,3,2,2,2,2,2,2,2,2,2,2,2,2
2,5,1,49,3,2,2,2,2,2,2,2,2,2,2,2,2
2,5,1,49,3,2,2,2,2,2,2,2,2,2,2,2,2
2,5,0,49,3,2,2,3,2,2,2,2,2,2,1,3,2
2,5,0,49,3,1,2,2,2,2,2,2,2,2,2,3,2
2,5,0,49,3,2,2,2,2,2,3,3,2,2,2,2,2
2,5,1,49,3,2,2,3,1,3,2,2,3,3,2,2,1
2,5,0,49,3,3,3,3,2,3,3,3,2,2,2,2,2
2,5,0,49,3,2,3,1,3,2,2,3,2,2,3,2,2
2,5,0,49,3,2,2,2,2,2,2,3,3,3,2,2,2
2,5,0,49,3,1,3,3,3,3,2,3,2,3,2,2,3
2,5,1,49,3,2,4,2,3,2,3,3,2,2,2,3,3
2,5,1,49,3,4,4,4,4,1,3,1,3,4,2,4,1
2,5,0,49,3,1,3,2,3,2,3,3,3,3,2,3,2
2,5,0,49,3,3,3,3,4,4,3,3,3,3,3,2,2
2,5,1,49,3,2,2,2,2,2,2,3,3,3,2,3,3
2,5,0,49,3,3,3,3,3,2,2,3,3,3,2,3,3
2,5,1,49,3,3,3,3,3,3,3,3,3,3,2,3,3
2,5,1,49,3,4,4,4,4,4,4,4,4,4,4,4,4
1,6,1,49,3,1,2,1,1,1,2,2,1,2,1,4,1
2,7,1,49,3,1,1,1,1,1,1,1,1,1,1,1,1
2,7,1,49,3,2,1,1,1,4,3,3,1,1,2,2,1
2,7,1,49,3,1,1,1,2,1,3,1,3,2,1,3,1
2,7,0,49,3,3,1,3,1,4,2,1,3,3,4,3,1
2,7,1,49,3,2,3,3,2,3,3,3,2,3,2,3,2
2,1,1,50,4,1,1,1,1,1,1,1,1,1,1,1,1
2,1,1,50,4,1,1,1,1,1,1,2,1,1,1,1,1
2,1,0,50,4,1,3,1,1,1,1,1,1,1,1,3,1
2,1,0,50,4,1,1,2,1,2,3,1,1,3,1,1,2
2,1,1,50,4,2,2,2,2,2,2,1,1,2,2,2,1
2,1,1,50,4,1,2,2,2,2,1,2,1,1,2,3,1
2,1,1,50,4,1,2,3,2,3,2,1,1,1,2,3,2
2,1,1,50,4,1,1,1,1,1,1,2,2,2,2,2,2
2,1,0,50,4,2,4,2,4,2,3,2,3,2,1,2,2
2,1,1,50,4,3,3,3,3,3,3,2,2,2,3,3,2
2,1,0,50,4,3,3,3,4,3,3,3,2,3,1,3,2
2,1,0,50,4,4,4,3,3,3,2,3,1,3,2,3,3
2,1,0,50,4,1,1,3,3,2,1,3,3,2,3,3,2
2,1,1,50,4,3,3,3,3,3,3,3,3,3,3,3,3
2,3,0,50,4,1,1,1,1,1,1,1,1,1,1,1,1
2,3,1,50,4,1,2,1,1,1,2,2,2,3,1,1,1
2,3,1,50,4,2,2,3,3,3,3,2,2,2,3,3,3
2,4,1,50,4,3,3,3,2,3,2,2,2,2,2,2,2
2,4,1,50,4,1,2,3,1,1,2,3,3,3,3,2,3
2,5,1,50,4,1,1,1,1,1,1,1,1,1,1,1,1
2,5,1,50,4,1,1,1,1,1,1,1,1,1,1,1,1
2,5,1,50,4,1,1,1,1,1,1,1,1,1,1,1,1
2,5,0,50,4,1,1,1,1,1,1,1,1,1,2,1,1
2,5,0,50,4,1,1,1,1,1,1,1,1,1,1,1,2
2,5,1,50,4,1,1,1,1,1,1,1,1,2,1,1,1
2,5,0,50,4,2,1,1,1,1,1,1,1,1,2,1,1
2,5,1,50,4,1,3,1,3,3,1,1,1,1,1,2,1
2,5,0,50,4,1,1,1,1,1,1,1,2,1,1,2,1
2,5,0,50,4,1,1,2,1,1,1,2,1,1,1,2,1
2,5,0,50,4,1,2,1,1,1,2,2,2,1,1,1,1
2,5,0,50,4,1,2,1,1,1,1,2,1,1,2,2,1
2,5,0,50,4,1,1,2,1,1,1,2,1,2,2,1,1
2,5,1,50,4,1,1,2,2,2,2,2,2,1,1,2,1
2,5,1,50,4,2,3,3,2,3,3,1,1,1,1,3,2
2,5,1,50,4,1,1,3,1,1,1,3,1,1,1,3,1
2,5,1,50,4,1,3,1,2,1,2,3,1,1,1,3,1
2,5,0,50,4,2,2,2,2,2,1,2,2,2,1,1,2
2,5,0,50,4,1,1,1,1,1,1,1,2,3,1,3,1
2,5,0,50,4,1,1,1,1,1,3,3,1,2,1,2,2
2,5,1,50,4,1,1,1,2,1,1,3,3,3,1,1,1
2,5,0,50,4,2,2,2,1,1,2,2,2,2,2,2,2
2,5,1,50,4,1,2,3,1,2,2,2,1,2,2,3,2
2,5,0,50,4,2,2,2,2,2,2,2,2,2,2,2,2
2,5,0,50,4,2,2,2,2,2,2,2,2,2,2,2,2
2,5,0,50,4,2,2,2,2,2,2,2,2,2,2,2,2
2,5,0,50,4,1,1,2,3,1,1,2,2,2,2,3,2
2,5,0,50,4,2,2,2,2,2,2,2,2,2,2,2,3
2,5,1,50,4,2,3,2,2,2,2,2,2,2,2,3,2
2,5,1,50,4,2,2,2,2,2,3,1,2,3,2,3,2
2,5,1,50,4,3,2,3,3,3,2,2,2,3,1,3,2
2,5,1,50,4,3,4,2,2,3,3,3,1,3,1,3,2
2,5,1,50,4,4,4,3,3,3,2,1,1,1,4,4,2
2,5,0,50,4,1,1,2,2,1,1,2,1,1,4,3,3
2,5,1,50,4,2,1,2,1,2,2,2,2,3,2,3,2
2,5,1,50,4,2,1,2,2,3,2,2,2,4,1,1,4
2,5,0,50,4,2,2,2,3,2,2,2,2,3,2,3,2
2,5,1,50,4,1,4,1,2,3,4,4,1,1,1,4,3
2,5,1,50,4,2,3,3,2,3,3,3,3,2,2,1,3
2,5,0,50,4,2,3,3,3,3,3,3,3,2,2,2,2
2,5,1,50,4,3,3,3,3,3,3,3,3,3,1,2,2
2,5,0,50,4,1,4,2,3,1,1,3,2,4,2,1,3
2,5,1,50,4,2,2,3,3,1,1,2,3,3,3,2,2
2,5,1,50,4,1,3,2,2,2,3,3,2,3,2,3,2
2,5,0,50,4,2,3,2,3,2,2,2,2,3,2,3,3
2,5,1,50,4,3,2,2,3,3,3,2,3,2,3,3,2
2,5,0,50,4,2,3,3,2,2,3,3,3,3,2,2,3
2,5,0,50,4,3,3,2,2,2,3,3,2,2,3,3,3
2,5,0,50,4,2,1,2,2,2,2,3,3,3,3,3,2
2,5,0,50,4,2,2,4,2,1,1,4,4,1,2,3,3
2,5,0,50,4,1,2,2,2,3,3,3,3,3,2,3,3
2,5,0,50,4,2,3,3,2,2,3,3,3,3,3,2,3
2,5,1,50,4,2,3,3,2,3,2,3,3,2,3,3,3
2,5,1,50,4,2,2,3,4,2,2,2,3,3,3,2,4
2,5,1,50,4,4,4,3,4,2,3,3,3,3,4,2,2
2,5,1,50,4,3,3,3,2,3,2,3,3,3,3,3,3
2,5,1,50,4,3,3,3,3,3,3,3,3,3,3,3,3
2,5,1,50,4,3,3,3,3,3,3,3,3,3,3,3,3
2,7,0,50,4,1,1,1,1,1,1,1,1,1,1,1,1
2,7,1,50,4,1,1,2,1,1,2,1,2,1,1,2,1
2,7,1,50,4,1,1,1,1,1,1,1,2,2,2,1,1
2,7,0,50,4,1,1,1,1,2,2,3,1,1,1,2,1
2,7,0,50,4,1,1,1,1,1,3,1,3,1,4,3,1
2,7,0,50,4,1,1,3,1,1,2,3,2,3,1,3,1
2,7,1,50,4,1,2,3,1,3,1,3,3,2,2,4,1
2,7,1,50,4,3,2,1,2,1,3,3,3,3,2,3,1
2,7,1,50,4,4,4,4,4,3,4,2,3,4,4,4,1
2,1,0,51,4,1,1,1,1,1,1,1,1,1,1,1,1
2,1,1,51,4,1,1,1,1,1,1,1,2,1,1,1,1
2,1,1,51,4,1,1,1,3,1,1,1,1,1,1,1,2
2,1,1,51,4,1,1,1,1,1,1,2,1,1,1,2,1
2,1,0,51,4,1,1,1,1,1,2,2,2,1,1,1,1
2,1,1,51,4,1,3,3,1,2,3,1,1,1,1,2,2
2,1,0,51,4,2,2,2,3,3,2,2,2,1,1,1,1
2,1,1,51,4,1,1,1,2,2,2,2,2,2,1,1,1
2,1,1,51,4,1,2,2,3,1,2,1,2,1,1,3,1
2,1,0,51,4,1,1,1,1,1,1,2,1,2,1,2,2
2,1,0,51,4,1,2,1,1,1,2,2,2,2,2,1,1
2,1,0,51,4,1,2,1,2,1,2,2,2,2,1,1,2
2,1,1,51,4,2,3,1,1,1,1,2,2,1,1,3,1
2,1,0,51,4,1,2,2,2,2,2,2,2,2,2,1,1
2,1,0,51,4,2,2,2,3,2,3,2,2,2,1,2,1
2,1,1,51,4,1,2,2,2,1,1,1,3,1,2,3,1
2,1,1,51,4,2,2,1,1,2,1,3,2,1,3,1,1
2,1,0,51,4,1,2,3,1,1,2,1,2,2,3,2,1
2,1,0,51,4,1,2,1,1,1,2,1,2,2,3,2,2
2,1,0,51,4,2,1,3,2,2,2,2,2,2,2,2,2
2,1,0,51,4,2,3,3,2,3,3,2,3,3,2,2,3
2,1,0,51,4,1,4,4,4,3,1,3,2,1,4,4,1
2,1,0,51,4,3,2,3,3,3,3,3,3,3,2,3,3
2,1,1,51,4,3,4,4,2,2,4,3,3,3,3,4,2
2,1,2,51,4,3,3,2,3,4,3,3,4,3,4,4,3
2,3,1,51,4,1,2,1,1,1,1,1,1,1,1,1,1
2,3,0,51,4,1,1,1,2,1,2,2,2,1,1,2,2
2,3,1,51,4,4,4,4,4,4,2,4,4,4,4,4,4
2,4,1,51,4,1,1,1,1,1,1,2,2,2,1,1,1
2,4,1,51,4,1,1,1,1,3,1,3,1,3,1,1,3
2,5,0,51,4,1,1,1,1,1,1,1,1,1,1,1,1
2,5,1,51,4,1,1,1,1,1,1,1,1,1,1,1,1
2,5,1,51,4,1,1,1,1,1,1,1,1,2,1,1,1
2,5,1,51,4,1,1,1,2,1,1,1,1,2,1,1,1
2,5,0,51,4,1,2,2,2,1,1,1,1,1,1,1,2
2,5,1,51,4,1,1,1,1,1,1,1,3,2,1,1,1
2,5,1,51,4,1,1,1,1,1,2,1,2,2,1,1,2
2,5,0,51,4,2,1,2,1,1,1,3,1,1,1,2,1
2,5,1,51,4,2,2,2,2,2,2,2,1,2,2,1,1
2,5,1,51,4,1,2,1,1,1,1,2,1,1,1,3,2
2,5,0,51,4,1,1,1,1,2,1,1,1,2,1,3,2
2,5,1,51,4,1,3,3,1,2,1,2,2,3,1,1,1
2,5,0,51,4,1,1,1,1,1,1,3,3,2,1,1,1
2,5,0,51,4,1,1,1,1,1,2,3,3,2,1,1,1
2,5,0,51,4,1,2,1,2,1,2,2,2,2,1,2,2
2,5,1,51,4,1,3,3,1,1,1,1,3,2,2,2,1
2,5,1,51,4,1,1,1,1,1,1,2,2,1,2,3,2
2,5,0,51,4,1,1,1,1,1,2,2,1,3,2,1,3
2,5,1,51,4,1,1,1,1,1,2,2,2,3,1,2,2
2,5,1,51,4,1,1,1,1,1,2,1,1,3,2,2,3
2,5,0,51,4,2,1,1,1,1,2,2,2,2,2,2,2
2,5,1,51,4,2,3,1,1,1,2,2,2,2,2,2,2
2,5,0,51,4,2,2,2,2,2,2,2,2,2,2,2,2
2,5,1,51,4,1,2,2,3,2,2,3,2,2,1,2,2
2,5,1,51,4,2,2,2,2,2,2,2,2,2,2,2,2
2,5,0,51,4,2,3,2,1,2,3,2,2,2,2,2,2
2,5,1,51,4,2,2,2,2,2,3,2,2,2,2,2,2
2,5,0,51,4,2,3,2,2,2,3,3,2,2,1,2,2
2,5,0,51,4,1,3,1,2,1,3,1,1,3,2,4,2
2,5,0,51,4,2,3,1,3,3,2,1,2,3,3,3,1
2,5,0,51,4,3,3,2,4,3,3,2,2,2,3,2,2
2,5,0,51,4,1,1,1,1,1,2,2,2,3,2,2,3
2,5,0,51,4,3,2,1,2,2,4,3,2,3,1,4,1
2,5,0,51,4,2,3,2,3,2,2,2,2,2,3,2,3
2,5,1,51,4,3,3,3,3,3,3,2,2,3,2,3,2
2,5,1,51,4,1,2,2,2,1,1,2,3,3,2,3,2
2,5,0,51,4,2,3,2,2,2,3,3,2,2,3,3,2
2,5,0,51,4,3,3,3,3,2,2,2,3,2,2,3,3
2,5,0,51,4,3,4,2,4,3,2,3,2,3,2,3,2
2,5,0,51,4,2,2,2,3,3,3,3,3,3,2,3,2
2,5,1,51,4,1,2,3,2,2,2,3,2,3,3,4,2
2,5,0,51,4,2,3,3,3,3,3,3,2,3,3,3,3
2,5,1,51,4,3,4,3,3,3,3,3,3,3,2,4,3
2,7,1,51,4,1,3,2,1,1,2,3,3,3,1,1,1
2,1,1,52,4,1,2,2,2,1,2,1,1,1,1,1,1
2,1,0,52,4,1,1,1,1,1,1,1,2,1,1,1,1
2,1,1,52,4,1,1,1,1,2,1,2,1,1,1,1,1
2,1,1,52,4,1,1,1,2,1,1,1,1,3,1,1,1
2,1,1,52,4,1,1,1,2,1,2,1,1,2,1,2,1
2,1,0,52,4,2,2,2,1,1,2,2,1,1,1,1,2
2,1,0,52,4,1,2,1,1,1,2,2,1,2,2,1,1
2,1,1,52,4,1,2,2,2,2,2,2,2,2,1,2,1
2,1,1,52,4,2,2,2,2,2,2,2,1,2,1,2,2
2,1,1,52,4,2,3,3,1,2,2,2,1,2,1,3,1
2,1,0,52,4,3,3,3,2,2,3,2,2,2,1,3,1
2,1,1,52,4,1,1,1,1,1,1,2,2,2,1,3,2
2,1,0,52,4,1,2,1,1,1,1,2,2,2,3,3,1
2,1,1,52,4,1,3,2,4,2,2,1,2,2,1,4,3
2,1,1,52,4,1,4,1,2,1,3,3,3,3,2,1,2
2,1,1,52,4,2,2,2,2,2,2,2,3,2,1,4,2
2,1,0,52,4,2,3,2,3,3,3,3,2,3,2,3,2
2,1,0,52,4,3,4,4,1,4,2,2,3,2,2,3,3
2,1,0,52,4,3,4,4,3,3,4,1,2,3,4,4,1
2,1,1,52,4,1,2,2,1,1,3,3,2,3,2,3,3
2,1,1,52,4,1,2,3,2,3,3,3,3,3,2,3,3
2,1,1,52,4,3,3,2,3,2,3,4,3,4,3,4,4
2,3,0,52,4,1,1,2,1,1,2,2,1,1,1,1,1
2,3,1,52,4,2,1,1,1,1,2,1,2,1,1,1,1
2,3,0,52,4,1,1,1,1,1,2,2,1,2,1,1,2
2,4,1,52,4,1,1,1,1,1,1,1,1,1,1,1,1
2,4,1,52,4,1,3,3,1,1,1,1,1,1,1,1,1
2,4,1,52,4,1,1,1,1,1,2,2,2,1,1,1,1
2,4,1,52,4,1,2,2,2,1,2,1,2,1,2,1,2
2,4,0,52,4,2,2,2,3,3,1,1,1,2,1,3,1
2,4,1,52,4,2,3,3,4,2,3,2,1,2,1,3,2
2,4,1,52,4,1,1,2,1,1,1,2,1,3,3,2,1
2,4,1,52,4,2,2,2,2,2,1,2,3,3,2,1,1
2,4,1,52,4,3,3,3,3,3,2,2,3,3,1,2,2
2,4,1,52,4,1,1,1,2,1,2,2,3,3,2,3,1
2,5,0,52,4,1,1,1,1,1,1,1,1,1,1,1,1
2,5,0,52,4,1,1,1,1,1,1,1,1,1,1,1,1
2,5,0,52,4,1,1,1,1,1,1,1,1,1,1,1,1
2,5,0,52,4,1,1,1,1,1,1,1,1,1,1,1,1
2,5,0,52,4,1,1,1,1,1,1,1,1,1,1,1,1
2,5,0,52,4,1,1,1,1,1,1,1,1,1,1,1,1
2,5,1,52,4,1,1,1,1,1,1,1,1,1,1,1,1
2,5,1,52,4,1,1,1,1,1,2,1,1,1,1,1,1
2,5,1,52,4,1,1,3,1,1,1,1,1,1,1,1,1
2,5,0,52,4,1,1,1,2,3,3,2,1,1,1,1,1
2,5,0,52,4,1,1,1,1,1,1,2,1,1,1,2,1
2,5,1,52,4,1,1,1,1,1,2,1,1,2,1,2,1
2,5,1,52,4,2,2,2,1,3,1,1,1,2,1,2,1
2,5,0,52,4,1,2,3,3,2,2,1,2,2,1,1,1
2,5,1,52,4,1,1,1,1,1,1,1,1,1,2,3,1
2,5,0,52,4,1,1,1,2,1,1,1,1,3,2,1,1
2,5,1,52,4,1,1,2,1,1,1,1,2,2,2,1,1
2,5,1,52,4,1,1,1,2,1,1,2,1,1,1,3,1
2,5,0,52,4,1,2,2,2,1,1,1,2,2,1,2,1
2,5,0,52,4,1,2,3,2,2,2,2,2,2,1,1,1
2,5,0,52,4,2,2,2,2,2,2,2,2,2,1,1,1
2,5,0,52,4,1,1,1,1,1,1,2,2,2,1,2,1
2,5,1,52,4,1,2,2,1,1,1,3,2,2,1,1,1
2,5,1,52,4,1,3,2,2,2,3,1,2,3,1,2,1
2,5,1,52,4,1,3,2,4,3,1,3,1,1,1,3,1
2,5,1,52,4,3,3,1,4,2,3,2,2,2,1,2,1
2,5,0,52,4,1,1,1,3,1,1,2,2,3,1,1,2
2,5,1,52,4,1,2,1,1,1,2,1,2,3,2,2,1
2,5,0,52,4,1,1,2,2,1,2,2,2,2,1,2,2
2,5,1,52,4,2,2,1,1,2,1,2,2,2,2,2,1
2,5,1,52,4,1,1,2,2,1,2,2,1,2,2,2,2
2,5,0,52,4,2,1,2,1,2,2,2,2,2,2,2,1
2,5,0,52,4,1,1,2,2,2,3,2,1,2,2,2,2
2,5,0,52,4,2,2,2,2,2,2,2,2,2,2,2,2
2,5,1,52,4,2,2,2,2,2,2,2,2,2,2,2,2
2,5,1,52,4,2,2,2,2,2,2,2,2,2,2,2,2
2,5,1,52,4,2,2,2,2,2,2,2,2,2,2,2,2
2,5,1,52,4,2,3,2,3,2,3,2,1,2,3,2,2
2,5,1,52,4,1,2,2,2,2,2,2,2,2,2,3,2
2,5,1,52,4,2,3,3,1,1,1,3,1,3,1,3,2
2,5,0,52,4,2,3,3,4,3,2,2,2,2,3,2,2
2,5,0,52,4,2,1,2,1,1,1,3,2,3,2,2,2
2,5,0,52,4,1,2,1,2,1,1,2,3,1,3,3,2
2,5,0,52,4,1,2,3,2,2,3,3,1,3,2,3,2
2,5,0,52,4,2,3,3,3,2,3,2,2,3,1,4,3
2,5,1,52,4,3,2,3,2,3,3,3,3,3,2,2,2
2,5,0,52,4,1,3,3,3,3,3,2,3,3,1,4,3
2,5,1,52,4,1,3,2,4,2,2,3,3,2,3,4,2
2,5,1,52,4,2,2,2,3,3,3,3,2,3,3,3,3
2,5,0,52,4,2,3,3,3,3,2,3,3,2,3,3,3
2,5,0,52,4,1,2,2,2,3,3,3,3,3,3,3,3
2,5,0,52,4,3,3,3,3,3,3,3,3,3,3,3,3
2,7,0,52,4,1,1,1,1,1,3,1,2,2,2,1,1
2,7,0,52,4,1,1,1,1,1,2,1,2,2,1,2,2
2,7,0,52,4,1,3,1,1,1,1,3,1,1,1,3,1
2,7,0,52,4,1,2,2,1,2,3,3,2,2,2,3,2
2,7,1,52,4,3,3,3,3,3,3,3,2,3,1,3,2
2,1,1,53,4,1,1,1,1,1,1,1,1,1,1,1,1
2,1,1,53,4,1,1,1,1,1,1,1,1,1,1,2,1
2,1,1,53,4,1,1,1,3,2,1,2,1,1,1,2,1
2,1,1,53,4,2,2,1,2,1,2,1,1,2,1,2,1
2,1,0,53,4,1,1,2,2,2,1,2,1,2,1,2,1
2,1,1,53,4,1,1,2,2,2,1,2,1,2,1,1,2
2,1,1,53,4,1,2,2,3,3,2,1,1,2,1,2,2
2,1,0,53,4,1,1,1,1,1,1,2,2,2,1,1,2
2,1,0,53,4,1,2,2,2,1,2,2,2,2,1,1,2
2,1,0,53,4,2,2,2,2,2,2,1,2,2,1,2,2
2,1,1,53,4,1,1,1,1,1,2,2,2,2,2,2,2
2,1,1,53,4,2,2,3,2,2,2,1,3,2,2,3,2
2,1,1,53,4,1,3,3,3,3,2,2,1,3,2,3,2
2,1,1,53,4,1,1,1,1,1,1,2,2,3,2,3,2
2,1,1,53,4,1,1,2,3,2,2,2,2,2,3,3,2
2,1,1,53,4,2,3,3,3,3,3,3,3,2,1,3,3
2,1,0,53,4,3,3,3,3,3,3,3,2,2,3,3,3
2,1,0,53,4,2,2,3,2,3,3,2,3,2,3,3,4
2,1,0,53,4,1,1,1,1,1,2,3,4,4,3,2,3
1,3,1,53,4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2,3,1,53,4,1,2,1,1,2,1,1,1,1,1,1,1
2,4,1,53,4,1,2,3,1,3,3,3,3,2,1,3,2
2,4,0,53,4,1,3,3,3,2,2,1,3,3,3,3,3
2,5,0,53,4,1,1,1,1,1,1,1,1,1,1,1,1
2,5,0,53,4,1,1,1,1,1,1,1,1,1,1,1,1
2,5,0,53,4,1,1,1,1,1,1,1,1,1,1,1,1
2,5,0,53,4,1,1,1,1,1,1,1,1,1,1,1,1
2,5,1,53,4,1,1,1,1,1,1,1,1,1,1,1,1
2,5,1,53,4,1,1,1,1,1,1,1,1,1,1,1,1
2,5,1,53,4,1,1,1,1,1,1,1,1,1,1,1,1
2,5,1,53,4,1,1,1,1,1,1,1,1,1,1,1,1
2,5,0,53,4,1,1,1,1,1,1,1,1,1,1,1,1
2,5,1,53,4,1,2,1,1,1,1,1,1,1,1,1,1
2,5,1,53,4,1,1,1,3,1,1,1,1,1,1,1,1
2,5,0,53,4,1,1,1,1,1,1,1,1,1,1,1,2
2,5,0,53,4,1,1,1,1,1,1,1,1,1,1,2,1
2,5,1,53,4,1,1,1,1,1,2,2,1,1,1,1,1
2,5,1,53,4,1,2,1,1,1,2,1,2,1,1,1,1
2,5,0,53,4,1,1,1,1,1,1,2,1,1,1,2,1
2,5,1,53,4,1,1,1,1,1,1,1,1,2,1,1,2
2,5,1,53,4,1,2,2,2,1,1,1,1,1,2,2,1
2,5,0,53,4,2,1,2,2,2,2,2,2,2,1,1,1
2,5,0,53,4,1,2,2,3,2,1,1,2,1,1,3,1
2,5,1,53,4,1,1,3,1,3,1,3,1,2,2,1,1
2,5,0,53,4,1,2,1,3,2,2,2,2,2,1,1,2
2,5,0,53,4,1,3,1,4,1,3,1,1,1,2,2,3
2,5,0,53,4,2,3,2,2,3,3,2,1,2,1,2,2
2,5,1,53,4,1,2,1,1,1,1,2,3,3,1,1,1
2,5,0,53,4,2,1,1,1,1,1,3,1,3,1,1,2
2,5,1,53,4,1,2,2,1,2,1,2,2,2,2,2,1
2,5,0,53,4,1,3,1,3,2,2,2,1,1,2,3,2
2,5,1,53,4,2,1,3,2,2,3,2,2,2,1,3,1
2,5,1,53,4,1,1,2,1,1,2,2,2,2,2,2,2
2,5,1,53,4,1,2,2,2,2,2,2,2,2,2,2,2
2,5,1,53,4,1,2,2,2,2,2,2,2,2,2,2,2
2,5,1,53,4,1,3,2,1,2,3,2,2,2,1,4,1
2,5,1,53,4,2,2,2,2,2,2,2,2,2,2,2,2
2,5,0,53,4,2,2,2,2,2,3,2,2,2,2,2,2
2,5,0,53,4,2,3,3,3,2,2,1,1,2,2,3,3
2,5,1,53,4,1,2,2,2,1,2,1,2,2,2,2,4
2,5,1,53,4,1,3,3,2,2,3,3,2,3,1,2,2
2,5,1,53,4,3,3,3,3,3,3,2,2,3,2,2,2
2,5,0,53,4,1,2,1,2,2,3,2,2,3,2,3,2
2,5,1,53,4,2,2,2,2,2,2,2,2,3,2,3,2
2,5,1,53,4,2,2,2,2,2,2,2,3,2,2,3,2
2,5,0,53,4,2,2,2,2,3,2,2,2,2,3,2,3
2,5,0,53,4,2,3,2,2,2,3,2,2,2,3,2,3
2,5,1,53,4,2,3,2,2,3,3,2,3,2,2,2,3
2,5,0,53,4,4,4,1,4,1,4,4,1,3,4,1,1
2,5,1,53,4,1,2,3,1,2,2,3,3,3,2,2,2
2,5,1,53,4,3,3,1,4,3,1,1,2,3,3,4,2
2,5,0,53,4,3,4,2,3,2,2,2,2,2,3,3,3
2,5,1,53,4,2,3,3,3,2,3,3,2,3,3,2,3
2,5,0,53,4,3,2,2,2,2,2,3,3,3,3,3,2
2,5,2,53,4,3,3,3,3,3,3,3,2,3,2,4,3
2,5,1,53,4,4,4,4,4,4,4,1,4,3,4,4,4
2,5,1,53,4,2,3,2,2,3,3,4,2,4,3,4,4
2,7,1,53,4,1,1,1,1,1,1,1,3,1,1,4,1
2,7,0,53,4,2,2,2,3,2,1,1,3,3,1,4,2
2,7,1,53,4,3,4,4,2,4,4,4,3,4,1,3,1
2,1,0,54,4,1,1,1,1,1,1,1,1,1,1,1,1
2,1,1,54,4,1,1,1,1,1,1,1,1,1,1,1,1
2,1,1,54,4,1,1,1,1,2,1,1,1,2,1,1,1
2,1,1,54,4,1,1,1,1,1,1,1,1,1,1,3,1
2,1,1,54,4,1,1,1,1,1,2,2,2,1,1,1,1
2,1,0,54,4,1,1,1,1,1,1,1,4,1,1,1,1
2,1,1,54,4,1,1,1,1,1,2,2,1,3,1,1,1
2,1,1,54,4,1,1,1,1,1,2,2,2,2,1,1,1
2,1,0,54,4,1,1,2,2,1,2,2,2,2,1,1,1
2,1,0,54,4,1,1,1,1,1,1,3,2,2,1,1,1
2,1,0,54,4,1,2,2,2,1,1,2,2,2,1,2,1
2,1,0,54,4,1,1,2,2,1,3,2,1,2,1,2,2
2,1,0,54,4,1,1,2,2,1,2,2,2,2,1,3,1
2,1,0,54,4,1,2,2,2,1,2,2,2,2,1,2,2
2,1,1,54,4,1,3,2,1,1,2,1,2,2,1,3,2
2,1,0,54,4,2,1,2,2,2,2,2,2,2,1,2,2
2,1,0,54,4,1,1,1,1,1,2,1,3,2,2,2,2
2,1,0,54,4,1,1,2,1,2,1,2,1,2,2,3,2
2,1,1,54,4,1,1,2,2,1,1,3,2,2,2,1,2
2,1,0,54,4,2,2,2,1,2,2,2,2,2,2,2,2
2,1,1,54,4,1,2,2,2,1,3,2,1,4,1,4,2
2,1,1,54,4,3,3,3,2,2,3,2,2,3,2,3,2
2,1,1,54,4,2,2,1,2,2,2,3,2,3,4,3,3
2,1,1,54,4,1,2,3,1,3,3,4,4,4,3,4,2
2,3,1,54,4,1,1,1,1,1,1,1,1,1,1,1,1
2,3,1,54,4,1,1,1,1,1,1,1,1,1,1,1,1
1,4,1,54,4,3,3,4,3,1,2,1,2,3,1,2,2
2,4,0,54,4,1,1,2,1,1,1,1,1,2,1,1,1
2,4,0,54,4,1,1,1,2,1,1,2,2,1,1,1,1
2,4,0,54,4,1,2,2,1,1,1,2,1,2,2,1,1
2,4,1,54,4,1,2,1,2,1,2,1,3,1,3,1,2
2,5,0,54,4,1,1,1,1,1,1,1,1,1,1,1,1
2,5,1,54,4,1,1,1,1,1,1,1,1,1,1,1,1
2,5,1,54,4,1,1,1,1,1,1,1,1,1,1,1,1
2,5,0,54,4,1,1,1,2,1,1,1,1,1,1,1,1
2,5,0,54,4,1,1,1,2,1,1,1,1,1,1,1,1
2,5,1,54,4,1,1,2,1,1,1,1,1,1,1,1,1
2,5,0,54,4,1,2,2,1,1,1,1,1,1,1,1,1
2,5,1,54,4,1,1,1,2,1,2,1,1,1,1,1,1
2,5,0,54,4,1,1,1,1,1,1,1,1,1,2,1,2
2,5,1,54,4,1,1,1,1,1,1,1,2,1,1,2,1
2,5,1,54,4,1,1,2,1,1,2,2,2,1,1,1,1
2,5,0,54,4,1,1,1,1,1,2,1,1,1,2,2,2
2,5,1,54,4,1,3,1,2,1,2,1,1,1,3,1,2
2,5,1,54,4,2,3,2,2,1,3,1,1,1,1,3,2
2,5,0,54,4,1,1,1,1,1,1,2,2,1,1,3,1
2,5,1,54,4,1,1,2,1,1,2,2,2,2,1,1,2
2,5,1,54,4,1,2,2,1,1,2,2,1,2,2,2,1
2,5,0,54,4,1,3,2,2,1,1,2,2,2,2,1,1
2,5,0,54,4,2,1,2,2,2,1,1,1,2,2,2,2
